content,score,country,clean_review
Suggest by sifen and it is crazy good I like it,5,br,suggest sifen crazy good like
This is the best application that I have ever seen for Ethiopian students. Keep going 👌👌👌,5,br,best application ever seen ethiopian student keep going
I have used many lots of thing by using this app,5,br,used many lot thing using app
It's best app,5,br,best app
It was really helpful and amazing .I'm really grateful for that but never stop improving .For example try to prepare questions yourself based on the new curriculum.,5,br,really helpful amazing im really grateful never stop improving example try prepare question based new curriculum
Peace,5,br,peace
Best,5,br,best
Thank you ethio matric 🙏,5,br,thank ethio matric
i have ZTE and it's version is 11 but it is still refuse me. please help me,1,br,zte version still refuse please help
It is very useful,5,br,useful
"It was my helper in the high school and university entrance exam. So, I advise this app.",5,br,helper high school university entrance exam advise app
Worst app with many mistakes,1,br,worst app many mistake
I'm student,5,br,im student
It helped me a lot on my entrance. Please try it out guys.,5,br,helped lot entrance please try guy
Ethiomatric forever,5,br,ethiomatric forever
ብዙ ነገር ያገዘኝ አፕ ነዉ,5,br,
The best App for grade 12 students,5,br,best app grade student
"This app really helped me to score more than 550 on the entrance exam. I was frequently absent from my class, but still managed to achieve a good result by studying at home, and using ethio matric. I highly recommend this app for anyone who's going to take the entrance exam.",5,br,app really helped score entrance exam frequently absent class still managed achieve good result studying home using ethio matric highly recommend app anyone who going take entrance exam
"I regret that I didn't start this earlier but even in the two months I used it before the test, it was really helpful to practice previous tests. Thank you Ethio Matric, I got 547/600. I owe some of it to you.",5,br,regret didnt start earlier even two month used test really helpful practice previous test thank ethio matric got owe
I recommend you believe me i didnt study any thing i just do the question for 1 month and i got 350 use it,5,br,recommend believe didnt study thing question month got use
This app helped me a lot because 1 month left for my entrance exam i used the app and the explanation and i achieved best result in my exam.,5,br,app helped lot month left entrance exam used app explanation achieved best result exam
Definitely recommend,5,br,definitely recommend
There is a lot of experience in this app obviously appreciated✌️✌️✌️,5,br,lot experience app obviously appreciated
I used this app to correct my mistake while i'm doing previous years entrance exams additional i get many years entrance exams. Thank you for giving us such fascinating application.,5,br,used app correct mistake im previous year entrance exam additional get many year entrance exam thank giving u fascinating application
To be honest etio matric is the best app to prepare for entrance exam i pass the exam with a good mark and this app has a key role in my result,5,br,honest etio matric best app prepare entrance exam pas exam good mark app key role result
"Look,if you are someone who wants to pass the entrance exam, I recommend you to use this app really enthusiastically, I have got 455 and all the thanks to Ethiomatric, and it's systematic way of imparting questions to tackle specific units of each grade, making it really useful to work peice by piece. I also want to thank the developer to allow users of all around ethiopia to enjoy his impressive app with a single and affordable subscription fee with timely updates. Thank you !",5,br,lookif someone want pas entrance exam recommend use app really enthusiastically got thanks ethiomatric systematic way imparting question tackle specific unit grade making really useful work peice piece also want thank developer allow user around ethiopia enjoy impressive app single affordable subscription fee timely update thank
ለትርፍ ብሎ ብቻ ያልተመሰረተ አሪፍ app አሪፍ ውጤት አምጥቼ እንድሸለም ረድቶኛል በጣም,5,br,app
"It's Best app ,after using it my result for matric is 566/600",5,br,best app using result matric
"I liked it very much, it is amazing app",5,br,liked much amazing app
"Best app for highschool students in Ethiopia, I highly recommend this wonderful app.",5,br,best app highschool student ethiopia highly recommend wonderful app
This app will help you a lot it's worth every penny,5,br,app help lot worth every penny
thank You very much for your help for us,5,br,thank much help u
"Ethio Matric is an incredible app! It helped me tremendously in achieving a high score on my entrance exam. If you're a high school student, it's the perfect app for you. 👌",5,br,ethio matric incredible app helped tremendously achieving high score entrance exam youre high school student perfect app
"If it wasn't for EthioMatric, I wouldn't pass my matric exam. This apk is honestly one of the greatest apks that I recommend for students in highschool. What I really want to tell to the EM support group is that what if you add some chat section for the students to communicate like a group and add some questions which are created by EM with a greater accuracy to match with the real matric questions. I just do not think the matric questions are enough. Else, It is the best apk so far. Thank You!",5,br,wasnt ethiomatric wouldnt pas matric exam apk honestly one greatest apks recommend student highschool really want tell em support group add chat section student communicate like group add question created em greater accuracy match real matric question think matric question enough else best apk far thank
It s the essential for grade 12,1,br,essential grade
it's a very cool app.,5,br,cool app
Betam ameseginachiwalehu betam redtachugnal 🙏👌,5,br,betam ameseginachiwalehu betam redtachugnal
It was the best thing to get ready for matric. I can't thank you enough. This was the best tool for matric. It really helped me out. I recommend it to everyone taking the 12th grade national exam. It will help you out a lot. And you will score a really good score if you use this app.,5,br,best thing get ready matric cant thank enough best tool matric really helped recommend everyone taking th grade national exam help lot score really good score use app
Helpful👌,5,br,helpful
It's perfect I recommend you to open it It is useful 👍👍👍👍,5,br,perfect recommend open useful
"This app will help you more than your teachers trust me , matric is not about class ውስጥ ስላለ አተካራ its all about exercising past exam questions",5,br,app help teacher trust matric class exercising past exam question
"It's amazing,",5,br,amazing
It's amazing,5,br,amazing
It's so so much good it really helpful,5,br,much good really helpful
One of the best thing to win the century of birhanu nega if you got this app you will not gone regret it.,5,br,one best thing win century birhanu nega got app gone regret
very help full,5,br,help full
Just one word amazing,5,br,one word amazing
Unbelievable,5,br,unbelievable
Ethio matric lene bexam xeru app nw ena yehen app becha bemexeqem yeteleyayu xeyaqewochen explanation becha bemayet zendero yeserahuachew xeyaqewoch nebru ena bexam tnx bertulen,5,br,ethio matric lene bexam xeru app nw ena yehen app becha bemexeqem yeteleyayu xeyaqewochen explanation becha bemayet zendero yeserahuachew xeyaqewoch nebru ena bexam tnx bertulen
Try to reduce its size/storage And make it to be searched by key word (offline) if possible! It is best and important app!! Thank you very much!!!,5,br,try reduce sizestorage make searched key word offline possible best important app thank much
"I am incredibly grateful for the Ethio Matric app! It played a major role in helping me pass my entrance exam. The well-organized study materials, practice questions, and mock exams were exactly what I needed to prepare effectively. The app’s user-friendly design made studying easier and more efficient. I highly recommend it to anyone preparing for the national exams. Thank you, Ethio Matric, for your support in my success!",5,br,incredibly grateful ethio matric app played major role helping pas entrance exam wellorganized study material practice question mock exam exactly needed prepare effectively apps userfriendly design made studying easier efficient highly recommend anyone preparing national exam thank ethio matric support success
This is my first time reviewing an app and I recommend this app 100% I passed because of this app,5,br,first time reviewing app recommend app passed app
Keep it up ❤❤❤,5,br,keep
Wonderful,5,br,wonderful
"Frankly speaking,this apps really helped me to score a good result. I always practice entrance questions from this app.Especially at time i become tired.So my gratitude is at large for all those who create(design) this app.God shall bless you",5,br,frankly speakingthis apps really helped score good result always practice entrance question appespecially time become tiredso gratitude large createdesign appgod shall bless
wow amazing application ❤❤❤❤🥰,5,br,wow amazing application
Arf app new temarwochin lemaneqaqat beye weru maneqaqiya motivational notification be appu bekul bitlequ degmo 💯,5,br,arf app new temarwochin lemaneqaqat beye weru maneqaqiya motivational notification appu bekul bitlequ degmo
I never forget what you helped me Ethiomatric.That's why I recommend students to download this app,5,br,never forget helped ethiomatricthats recommend student download app
Trust me you will never be disappointed for downloading this app,5,br,trust never disappointed downloading app
Betam betam betam arif new betam,5,br,betam betam betam arif new betam
I really appreciate ethio matric,5,br,really appreciate ethio matric
"It is a very excellent application; it has helped me a lot with the entrance exam. Thank you for this, and I encourage you to keep it up!!!",5,br,excellent application helped lot entrance exam thank encourage keep
በጣም አሪፍ app ነው። በተለይ ጥያቄዎቹ በ chapter የተከፋፈሉ ስለሆኑ የማትሪክ ጥያቄ የት ላይ እንደሚያተኩር ለማወቅ ይረዳችኋል። ማንበብ ከመጀመራችሁ በፊት ጥያቄዎቹን ከ Ethio matric ገረፍ ገረፍ ብታደርጉ ፤ የትላይ በደንብ ማጥናት እንዳለባችሁ ትለያላችሁ።በተለይ በዚህ ዋጋ የማይተመን ነው! እኔ በጣም ረድቶኛል ተጠቀሙበት።,5,br,app chapter ethio matric
Dhugaa dubbachuu hojiin keessan baayyee jabaadha jabaadhaa ministirii barnootaatu bu'aa isin fiddan kana fiduu hin dandeenye jabaadhaa isin jaalanna,5,br,dhugaa dubbachuu hojiin keessan baayyee jabaadha jabaadhaa ministirii barnootaatu buaa isin fiddan kana fiduu hin dandeenye jabaadhaa isin jaalanna
If you are a student preparing for a matric exam i will recommend you to use this app to its full extent because I believe this app will add something on your matric result believe me.,5,br,student preparing matric exam recommend use app full extent believe app add something matric result believe
"It's the best application I ever used. I highly recommend all students from Grade 9-12 to download and use this app, especially if you are Grade 12 Entrance taker. Trust me you will not regret paying for Ethio Matric.",5,br,best application ever used highly recommend student grade download use app especially grade entrance taker trust regret paying ethio matric
Best of the best🔥,5,br,best best
You are the great!,5,br,great
Thank you so much😘🥰,5,br,thank much
Betaam gerami app new,5,br,betaam gerami app new
Appin kun haalan baredaa waan tahef hunduu kessanuu fayadamii namas fayadamsisii 🫡,5,br,appin kun haalan baredaa waan tahef hunduu kessanuu fayadamii namas fayadamsisii
This is one of best application ever for Euee preparation made by Ethiopians Once you download it. you pay 100Birr or something when i was preparing for Euee I used it and it was helplful. I encourage you to download and join their subscription. The payment you pay is once you don't need to pay monthly they ask only initial payment.,5,br,one best application ever euee preparation made ethiopian download pay birr something preparing euee used helplful encourage download join subscription payment pay dont need pay monthly ask initial payment
This is the most helpful app I ever had in ma school life fr I recommend everyone to try it I passed matric exam with 455( social) and it is cuz of this app and I am very grateful,5,br,helpful app ever school life fr recommend everyone try passed matric exam social cuz app grateful
Good,4,br,good
nice app i have ever seen,5,br,nice app ever seen
Great app,5,br,great app
ሁሉም ተማሪ መጠቀም ያለበት application ግን የተወሰነ ስህተት አለው መልሳቹ ላይ,4,br,application
Wow its amazing in a million,5,br,wow amazing million
Thanks EthioMatiric Students Please must be use this app to score >500. 🎉🎉🎉🎉🎉🎉🎉🎉,5,br,thanks ethiomatiric student please must use app score
Wow it's nice please use it,5,br,wow nice please use
Simply Excellent app,5,br,simply excellent app
Probably the best app ever made in Ethiopia in my opinion,5,br,probably best app ever made ethiopia opinion
What great up,5,br,great
Very useful app and how can I update My app to get 2016 exam(2024),5,br,useful app update app get exam
"This app makes no sense, when the first time I tried to sign up, it just says "" your network is slow, you are out of network,"" with no reason in fact there is amazing NETWORK!!! So please fix this problem ASAP !!!!",1,br,app make sense first time tried sign say network slow network reason fact amazing network please fix problem asap
15 years,5,br,year
really an amazing app friends to get prepared to the exam,5,br,really amazing app friend get prepared exam
"This app is very helpfull so, i love very much thus why i give 5 star Please! ተጠቄሙ ወንድሞች ሆይ",5,br,app helpfull love much thus give star please
"No words for you! It was literally the best app I could get for matric exam. I liked the explained answers, I liked the fact that it's divided in units, I liked the whole platform. I am really grateful and wanna say keep up the good work.",5,br,word literally best app could get matric exam liked explained answer liked fact divided unit liked whole platform really grateful wanna say keep good work
"It's very crucial app that helped me for the exam. I personally advise all students who are going to take entrance exam this year to use the app.There are many questions that comes repeatedly in each year and students should work all the provided questions. And the most technique to be ready for exam is to know how exams are formulated so be aware of how the ask questions. And finally, I'm really grateful for your support Ethio Matrics❤️",5,br,crucial app helped exam personally advise student going take entrance exam year use appthere many question come repeatedly year student work provided question technique ready exam know exam formulated aware ask question finally im really grateful support ethio matric
It say internet connection failed yilal...internet iyetetmkut,2,br,say internet connection failed yilalinternet iyetetmkut
It is a scam do not and let me repeat do not install this they'll ask you to pay money do not install it.🤬🤬🤬,1,br,scam let repeat install theyll ask pay money install
120-150br to unlock all exams? Seriously say???,1,br,br unlock exam seriously say
Best app for entrance exam takers,5,br,best app entrance exam taker
"It was working well, but stopped functing since I updated it. Would you please...?",3,br,working well stopped functing since updated would please
it is best app but we need in 2016 euee,5,br,best app need euee
the greatest app 😱,5,br,greatest app
𝒕𝒉𝒆 𝒇𝒓𝒊𝒔𝒕 𝒆𝒇𝒇𝒆𝒄𝒕𝒊𝒗𝒆 𝒆𝒙𝒂𝒎 𝒂𝒑𝒑 𝒊𝒏 𝑬𝒕𝒉𝒊𝒐𝒑𝒊𝒂,5,br,
I found it amazing,5,br,found amazing
What is it that all of it is not downloading for me?,5,br,downloading
100% use full,5,br,use full
"Thanks for app, but it must quality up",5,br,thanks app must quality
Let me tell you something true if you pay and use this app I will score high mark on Ethiopian University Entrance Exam,5,br,let tell something true pay use app score high mark ethiopian university entrance exam
This app us so amazing app for students,5,br,app u amazing app student
Wow very very thank you this application neccesary for student grade 9-12 so continue,1,br,wow thank application neccesary student grade continue
The world's best app,5,br,world best app
Thanks may God bless all developer of this app,5,br,thanks may god bless developer app
"I will not hesitate to give you a 5-star rating. You, as the developer, are the bravest person I have ever seen when it comes to the matric exam in our country. I truly appreciate the way you categorized each question by grade level and chapter. However, I'd like to suggest that you take a closer look at the app after your latest update. We are experiencing some challenges when trying to open booklets, particularly the 2015 one. In addition, we prefer to have the screen always on. Take a bow!!👊",5,br,hesitate give star rating developer bravest person ever seen come matric exam country truly appreciate way categorized question grade level chapter however id like suggest take closer look app latest update experiencing challenge trying open booklet particularly one addition prefer screen always take bow
It is the best app . What I like is the question are catgorized based on the units,5,br,best app like question catgorized based unit
This app doesn't work in ZTE PHONE,1,br,app doesnt work zte phone
Wow,5,br,wow
It's very useful application for students to practice for Entrance exam,5,br,useful application student practice entrance exam
Thank you,5,br,thank
It is very interesting app,5,br,interesting app
Thank you,5,br,thank
Tiru nw,5,br,tiru nw
Best,5,br,best
Tank you for your help,5,br,tank help
Helpful,4,br,helpful
"This app is so great , it has helped me overcome my confusions on many euee questions, but one thing is that .. when I do the questions in the "" after finishing"" mode , if I encounter a question which is hard and I skipped it, I will have to find it back in order to do it again. So if you could make sth like a flag or some reminder for a skipped question, that'd be great...and secondly it'd be great if it could rotate....other than that it's the app I'd recommend for everyone, thank you so much!",5,br,app great helped overcome confusion many euee question one thing question finishing mode encounter question hard skipped find back order could make sth like flag reminder skipped question thatd greatand secondly itd great could rotateother app id recommend everyone thank much
It's very good,5,br,good
Simply perfect!❤❤❤,5,br,simply perfect
This is amazing app. Keep it up.,5,br,amazing app keep
Very good app but offiline,5,br,good app offiline
The greatest app,5,br,greatest app
Best,5,br,best
The best,5,br,best
I love it,5,br,love
It is best and amazing work of idea 👏👏,5,br,best amazing work idea
I am happy about this app because It help me a lot in my entrance exam,5,br,happy app help lot entrance exam
Excellent,5,br,excellent
Am student I love it,5,br,student love
This app is awful i can't download the data,1,br,app awful cant download data
One of the best app on the world Keep it up♥️,5,br,one best app world keep
Study,5,br,study
The best app,5,br,best app
Thise good app,5,br,thise good app
This app is very interesting app. Please download and solve question,5,br,app interesting app please download solve question
Expectional app,5,br,expectional app
this is best app for exam preparation,5,br,best app exam preparation
You have to pay to use this app,1,br,pay use app
Awesome 💯,5,br,awesome
Best appl thanks for developer.,5,br,best appl thanks developer
"This app is a relief. Thanks a million. Just a constructive comment. If the app gets updated on a way when a student take a whole exam of certain year, their performance is not automatically measured unit by unit. I mean if I took Math exam 2015 I would love to see where is my weakness lie most, on which unit, and if the data is shared between the first and the second page which shows questions unit by unit I think that is possible",5,br,app relief thanks million constructive comment app get updated way student take whole exam certain year performance automatically measured unit unit mean took math exam would love see weakness lie unit data shared first second page show question unit unit think possible
I thought it was free. Becareful guys could be a scam!,1,br,thought free becareful guy could scam
"I was very interested by this app, beacause of its classification system topics by topics, but as a try when I saw questions of Biolgy grade 9 - 10 question 26, the answer is wrong with wrong explanation!!!",1,br,interested app beacause classification system topic topic try saw question biolgy grade question answer wrong wrong explanation
Ethiomatric,5,br,ethiomatric
Its very very helpful app i want to thank all who are involved,5,br,helpful app want thank involved
"I found this app so helpful for all students especially for those who takes Entrance Exam. The questions classification by chapters is amazing,but there is some mistakes in all subjects.",5,br,found app helpful student especially take entrance exam question classification chapter amazingbut mistake subject
Good,5,br,good
Well done,4,br,well done
I am so glad about this app 😁😁😁😁 It's features are absolutely insane the explanation are even better!!!! Wow thank you!!!!,5,br,glad app feature absolutely insane explanation even better wow thank
Thank you for a good jop,5,br,thank good jop
Very useful for Ethiopian Highschool students especially for Grade 12 students.... keep up the Good Job 👍🏿👍🏿👍🏿👍🏿👍🏿,5,br,useful ethiopian highschool student especially grade student keep good job
ለገንዘብ ነው እንዴ የሰራችሁት,1,br,
I don't have any word! Tnxs alot! You are really the father of students.,5,br,dont word tnxs alot really father student
"Best, but if it include model ❤️ 😍",5,br,best include model
Cool,5,br,cool
A very useful app with questions and explanation,5,br,useful app question explanation
"Perfect for G-12 students, really helpful!!!",5,br,perfect g student really helpful
You guys doing great work keep it up!,5,br,guy great work keep
Nice,5,br,nice
wow app for euee,5,br,wow app euee
Best and modern way,4,br,best modern way
"It is very cool and worth the price, but the weak side is that it does not have an explanation on some questions",5,br,cool worth price weak side explanation question
Good,5,br,good
Good Job,5,br,good job
Nice,5,br,nice
Getan geram app nw Amazing 🙏,5,br,getan geram app nw amazing
It'so lovely.I found it help ful.,5,br,itso lovelyi found help ful
Very goog,5,br,goog
It's very useful app 🙏🙏🙏🙏🙏,4,br,useful app
Thank u,5,br,thank u
Perfect,5,br,perfect
It is very important app don't waste your time,5,br,important app dont waste time
The best one,5,br,best one
Super💯,5,br,super
Can You Guys Please Include Dark Mode On The Next Update...,5,br,guy please include dark mode next update
The star deserves a star !,4,br,star deserves star
It is very fantastic app ever,5,br,fantastic app ever
Fantastic,5,br,fantastic
"This apps helps alot, it's pretty cool",5,br,apps help alot pretty cool
Simply it's z best,5,br,simply z best
Send to account number and email,5,br,send account number email
We apple user need this app too,5,br,apple user need app
Done Grade 9-12 at one page no change grade,5,br,done grade one page change grade
An amazing app,5,br,amazing app
It's good but the app crushes when I want to access the material from 2015,3,br,good app crush want access material
Great,5,br,great
Amazing app with all the things u want also the customer service is 10/10 they are really good You should try it!!!!,5,br,amazing app thing u want also customer service really good try
It's best app for students like me so like it so much,5,br,best app student like like much
Their customer support is really bad,1,br,customer support really bad
Best app,5,br,best app
"Why because zyte mobile smart phone didn't open ! , please! Opens",5,br,zyte mobile smart phone didnt open please open
It's very good application,5,br,good application
Well organised and easy to use,5,br,well organised easy use
Its not work with ZTE smartphone please fo something,2,br,work zte smartphone please fo something
"Is so good and more than i expected but im social science, it has limitation of including 2015 matric question. It becomes best if it's fulfill it.",4,br,good expected im social science limitation including matric question becomes best fulfill
Social,5,br,social
👍,5,br,
Im beginner but as i think it is very useful,5,br,im beginner think useful
Iam very happy thank you!,5,br,iam happy thank
👏 appreciate it,5,br,appreciate
It's nice,1,br,nice
It is the best app for preparation. I used it and it help me a lot.,5,br,best app preparation used help lot
Education,5,br,education
I appriciate more this app!! THANKS❤❤,5,br,appriciate app thanks
Thank you.......................?,1,br,thank
This is the apk which i ever used and iloved.I got knowledge from it!,5,br,apk ever used ilovedi got knowledge
Nice,5,br,nice
Tanxs a lot!,5,br,tanxs lot
it's the most interesting app I have ever seen,5,br,interesting app ever seen
"I like very much ,but i wonder if included other years grade 9 and 10 matric exams",1,br,like much wonder included year grade matric exam
I think It so cool 😎,5,br,think cool
nice,5,br,nice
its best for all grade 12 students in ethiopia for entrance,5,br,best grade student ethiopia entrance
Damn i wanna install but it's says it doesn't work on your device,2,br,damn wanna install say doesnt work device
Thanks to developers! it's an amazing app. Every Ethiopian student should use this app.,5,br,thanks developer amazing app every ethiopian student use app
Keep it up more . I love this app,5,br,keep love app
Its amazing application for students specially for high schools and preparatory,2,br,amazing application student specially high school preparatory
What amazing app!!!,5,br,amazing app
Good,5,br,good
Nice,4,br,nice
The best app ever.,5,br,best app ever
Good app with brief explanation,4,br,good app brief explanation
It is best,5,br,best
Very usefull app,5,br,usefull app
Keep up,5,br,keep
Good 👌,5,br,good
"All of the ideas are very interesting,however, the app is such boring",5,br,idea interestinghowever app boring
It useful application.thanks,4,br,useful applicationthanks
This app is very appreciated every one 10Q,5,br,app appreciated every one q
amazing apps 🥰🥰🥰,5,br,amazing apps
It's amazing app,5,br,amazing app
This app is perfect but some question don't have answer,4,br,app perfect question dont answer
The best apkn I have ever used I said that becouse 1 It can give enough explanation to each question 2 Order of questions according to each unit is the best thing i loved about this apkn,5,br,best apkn ever used said becouse give enough explanation question order question according unit best thing loved apkn
Disappointed,1,br,disappointed
Absolutely! Good app for students.,5,br,absolutely good app student
good app,5,br,good app
Ya 2011 grade 10 matric please be fore exam,1,br,ya grade matric please fore exam
Update Ethio matirc,5,br,update ethio matirc
It is best app,5,br,best app
The best app for ever!,3,br,best app ever
Please release new updates,3,br,please release new update
this app is just a teacher.,5,br,app teacher
They are supper late to update their exams the won't póst 2016 entrance exam for socials until ጥር mecheresha if you're an exam taker in 2016 don't buy it instead there are many pdfs out there I regret buying it,3,br,supper late update exam wont pst entrance exam social mecheresha youre exam taker dont buy instead many pdfs regret buying
Best app,5,br,best app
"I can say this App is exactly best but sometimes it gets wrong so, just try to make it accurate. Beside this is quiet good🙏🙏",5,br,say app exactly best sometimes get wrong try make accurate beside quiet good
Why mony,1,br,mony
I loved it,5,br,loved
I love this app. This the best for grade 12 students,5,br,love app best grade student
That's so good it has different questions within a unit it is very valuable student for preparation of entrance thanks,2,br,thats good different question within unit valuable student preparation entrance thanks
It's Amazing...give it a try,5,br,amazinggive try
King 🤴 of entrance and deeply used,5,br,king entrance deeply used
"Let it be updated, it's good anyway",3,br,let updated good anyway
i cant belive the money it asks toget the questions its really unfair specialy for student,1,br,cant belive money asks toget question really unfair specialy student
Great job 👏,5,br,great job
👌,5,br,
questions with answer from biology are very good,5,br,question answer biology good
Hi ethio matrics.how i can use your app? It is boired thing.,1,br,hi ethio matricshow use app boired thing
ለሌላ ሰዉ ከፍዬ እንዴት መጠቀም ይችላሉ? ጥሩ አፕ ስለሆኑ በስጦታ ላበርክት,5,br,
I love it,4,br,love
😚,1,br,
this is a good app as i see it on my friends phone but when it comes to mine it doesn't even let me buy the premium version of it plz fix this issue if you can,1,br,good app see friend phone come mine doesnt even let buy premium version plz fix issue
God bless you,5,br,god bless
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5,br,
"I really found it useful and the ui is great the way u can get the questions(separated by unit)is really good, it has it flaws but it's near perfect",4,br,really found useful ui great way u get questionsseparated unitis really good flaw near perfect
Wow,5,br,wow
It is so helpful guys tank you so much,5,br,helpful guy tank much
I am fascinated to see this type of great educational app in Ethiopia !!!,5,br,fascinated see type great educational app ethiopia
Wow,2,br,wow
Its a great app,5,br,great app
i like more this app,5,br,like app
You are really smart keep it up,5,br,really smart keep
"It,s good",5,br,good
"It's a really helpful app, but just displays the questions of year 2008 and 2009 on my tablet. What should I do to get access of all the questions ?",1,br,really helpful app display question year tablet get access question
I CAN'T EXPRESSED IT BY WORDS,5,br,cant expressed word
"For real, it's helpful app which is needed by most of students. Keep up such a good work.",3,br,real helpful app needed student keep good work
Its more supportive,5,br,supportive
"Wow, Thanks for software developers",5,br,wow thanks software developer
"Actually it is an important app specially i love the unit category style and the improving system, but to work better i think some advice won't be bad. Some quastions are without explanation and wrong answered and some are putted down in the wrong unit. Exept these all are awesome. 10Q BIG RESPECT 🙏🙏 keep it up",4,br,actually important app specially love unit category style improving system work better think advice wont bad quastions without explanation wrong answered putted wrong unit exept awesome q big respect keep
Best app,5,br,best app
"It is good, but you have improve better than this",3,br,good improve better
The best app for preparing for the ethiopian university examinayion,5,br,best app preparing ethiopian university examinayion
keep it up🙏🙏,5,br,keep
This appp is fantastic thank you,4,br,appp fantastic thank
how long will it take to add the latest exam (2015/2016)?,5,br,long take add latest exam
It is best app to prepare to national exam,5,br,best app prepare national exam
Its more important for Ethiopian students and mostly for rural area because in that area not enough teachers,4,br,important ethiopian student mostly rural area area enough teacher
It's good. Please apply model exam and some another questions and answers.,3,br,good please apply model exam another question answer
Best app,5,br,best app
It's just a good work,5,br,good work
Really great work!!,4,br,really great work
Good luck with the new curriculum,5,br,good luck new curriculum
I just love it olease make one for freshman in university please.,5,br,love olease make one freshman university please
Why not update new curriculum,4,br,update new curriculum
It's very good,5,br,good
wow,5,br,wow
Wow very interesting application,4,br,wow interesting application
👌,5,br,
I wanna use this app but the way for signing up is really difficult please tell me how can I use,1,br,wanna use app way signing really difficult please tell use
Incredible app thanks...,5,br,incredible app thanks
Thank you so much we really need some apps like this one. And i think it will help. BIG FAT 👍 FOR THE DEVELOPERS,5,br,thank much really need apps like one think help big fat developer
"its really nice app, I like it thanks.",4,br,really nice app like thanks
Why you not respond on time ? Try to make automatic.,1,br,respond time try make automatic
Reg.No.1607518,5,br,regno
just thank you,5,br,thank
It is useful for the generation 👍👍,4,br,useful generation
Good app,5,br,good app
Best App,5,br,best app
It is so amazing 😍😍,5,br,amazing
I'm sure this app better than others,5,br,im sure app better others
Please try to do the 2015 for us in recent time again what I want to know is please share your information you have on the result of our exam this year! When will it be released?,4,br,please try u recent time want know please share information result exam year released
Exellent,5,br,exellent
It's the best app that I've ever seen to prepare us for exam and it has all questions by grouping them with their units,4,br,best app ive ever seen prepare u exam question grouping unit
Ethiomatric,4,br,ethiomatric
Good,5,br,good
I like it,5,br,like
Good and smart,4,br,good smart
ይሄን app ከፍቼ ነበር ግን ወደ ዋናው ገፅ አይወስደኝም በዚ ነገር ላይ ስሩበት,1,br,app
degi man,5,br,degi man
Exellint,5,br,exellint
Wow! Go on never stop beacuse you keep the generation,5,br,wow go never stop beacuse keep generation
This is good app👍,5,br,good app
It's so nice,5,br,nice
This app is good for me and all the user Because it's perfectly the matrice exam and it have best explanation to the question and doesn't use more storage....... and other i think you can get more this in the app...,4,br,app good user perfectly matrice exam best explanation question doesnt use storage think get app
Very impressive,5,br,impressive
It is very good and advanceble app,5,br,good advanceble app
I love this app,5,br,love app
My option is to have this apps,5,br,option apps
I really appreciate this app this app is extremely vital for me But it require money to use it please do on this.,5,br,really appreciate app app extremely vital require money use please
Its the best,5,br,best
It's nice app for the help of grade 12 students 👍,5,br,nice app help grade student
It help me for my prepatation,3,br,help prepatation
Thankful for helping me,5,br,thankful helping
Wow,5,br,wow
Ok,5,br,ok
Better than school,5,br,better school
"I just love it,fair price and enough explanations. Thanks guys!!!",5,br,love itfair price enough explanation thanks guy
Good,3,br,good
this is the best mobile app for grade 12 students ❤❤❤❤,5,br,best mobile app grade student
This app is valid only for 3 years after your payment! And they don't even mention it!,1,br,app valid year payment dont even mention
Thank you,5,br,thank
This is the best app for Grade 9-12 students,5,br,best app grade student
It was a pretty good app but now when I tried to sign in to my account it said you cannot sign in on more than 1 phone but I don't remember signing in on another phone now I need a solution fast my exams are really close I tried to contact them on telegram but it just said that username doesn't exist please find me a solution real fast and then it might get a 5 star,2,br,pretty good app tried sign account said cannot sign phone dont remember signing another phone need solution fast exam really close tried contact telegram said username doesnt exist please find solution real fast might get star
ሊከፍትልኝ ኣልቻለም unknown error occured እያለኝ ነው እንዴት ላድርግ,3,br,unknown error occured
Wow,5,br,wow
its cool,5,br,cool
How preparation entrances examination 1month,5,br,preparation entrance examination month
Ethio matrix,5,br,ethio matrix
Ethio mateix,4,br,ethio mateix
It is good app for grade 12 student,5,br,good app grade student
A nice spp,5,br,nice spp
very good dont discontinu,5,br,good dont discontinu
you make me feel confident. God pay you in heaven.,5,br,make feel confident god pay heaven
It is best app for 9-12 students,5,br,best app student
Looks great,5,br,look great
Thank you for your kind answers and help through the situations and problems. You have a good way of talking to customers. Thanks,4,br,thank kind answer help situation problem good way talking customer thanks
It's good for student,5,br,good student
Very thoughtfully developed. However the unmarked star is due to the long payment confirmation system I hope It'll be upgraded.,4,br,thoughtfully developed however unmarked star due long payment confirmation system hope itll upgraded
Good,1,br,good
Why 😭 subscription is needed 😳😳,1,br,subscription needed
Amazing app for students,5,br,amazing app student
Please make it easier,5,br,please make easier
Thank you very much,5,br,thank much
"This is tedious app, please simplify it to use easly",2,br,tedious app please simplify use easly
Excellent app,5,br,excellent app
"Just recommendation. Create a system that download all or selected subject (test) at the background consecutively without stopping unless the user paused it, Second add some themes(not that mucg important but i think a lot of users would like to have that). Thank you for creating such helpful app It worth payment.",5,br,recommendation create system download selected subject test background consecutively without stopping unless user paused second add themesnot mucg important think lot user would like thank creating helpful app worth payment
Best ethio matric,5,br,best ethio matric
Best app,5,br,best app
Very good app for all student,4,br,good app student
